,Unnamed: 0,lat,long,fc_loss,fc_gain,awb,interpolated_AMT,interpolated_AMP
514,514,-88.5,-25.5,,,,-45.900000000000006,0.6
515,515,-88.5,-24.5,,,,-45.900000000000006,0.6
516,516,-88.5,-23.5,,,,-45.95,0.6
517,517,-88.5,-22.5,,,,-46.0,0.6
518,518,-88.5,-21.5,,,,-46.0,0.6
519,519,-88.5,-20.5,,,,-46.05,0.55
520,520,-88.5,-19.5,,,,-46.099999999999994,0.55
521,521,-88.5,-18.5,,,,-46.099999999999994,0.55
522,522,-88.5,-17.5,,,,-46.2,0.55
523,523,-88.5,-16.5,,,,-46.2,0.55
524,524,-88.5,-15.5,,,,-46.2,0.55
525,525,-88.5,-14.5,,,,-46.25,0.55
526,526,-88.5,-13.5,,,,-46.3,0.6
527,527,-88.5,-12.5,,,,-46.3,0.6
528,528,-88.5,-11.5,,,,-46.35,0.6
529,529,-88.5,-10.5,,,,-46.400000000000006,0.6
530,530,-88.5,-9.5,,,,-46.400000000000006,0.6
531,531,-88.5,-8.5,,,,-46.45,0.6
532,532,-88.5,-7.5,,,,-46.45,0.6
533,533,-88.5,-6.5,,,,-46.55,0.6
534,534,-88.5,-5.5,,,,-46.55,0.6
535,535,-88.5,-4.5,,,,-46.6,0.6
536,536,-88.5,-3.5,,,,-46.65,0.6
537,537,-88.5,-2.5,,,,-46.65,0.6
538,538,-88.5,-1.5,,,,-46.7,0.6
539,539,-88.5,-0.5,,,,-46.75,0.6
540,540,-88.5,0.5,,,,-46.75,0.6
541,541,-88.5,1.5,,,,-46.8,0.6
542,542,-88.5,2.5,,,,-46.8,0.6
543,543,-88.5,3.5,,,,-46.849999999999994,0.6
544,544,-88.5,4.5,,,,-46.9,0.55
545,545,-88.5,5.5,,,,-46.9,0.55
546,546,-88.5,6.5,,,,-46.9,0.55
547,547,-88.5,7.5,,,,-47.0,0.55
548,548,-88.5,8.5,,,,-47.0,0.55
549,549,-88.5,9.5,,,,-47.0,0.55
550,550,-88.5,10.5,,,,-47.0,0.6
551,551,-88.5,11.5,,,,-47.05,0.6
552,552,-88.5,12.5,,,,-47.1,0.6499999999999999
553,553,-88.5,13.5,,,,-47.1,0.6
554,554,-88.5,14.5,,,,-47.1,0.6
555,555,-88.5,15.5,,,,-47.150000000000006,0.6
556,556,-88.5,16.5,,,,-47.1,0.6
557,557,-88.5,17.5,,,,-47.150000000000006,0.6
558,558,-88.5,18.5,,,,-47.2,0.6
559,559,-88.5,19.5,,,,-47.2,0.6
560,560,-88.5,20.5,,,,-47.2,0.6
561,561,-88.5,21.5,,,,-47.25,0.6
562,562,-88.5,22.5,,,,-47.3,0.55
563,563,-88.5,23.5,,,,-47.3,0.55
564,564,-88.5,24.5,,,,-47.3,0.5
565,565,-88.5,25.5,,,,-47.349999999999994,0.5
566,566,-88.5,26.5,,,,-47.349999999999994,0.5
567,567,-88.5,27.5,,,,-47.349999999999994,0.5
568,568,-88.5,28.5,,,,-47.349999999999994,0.5
569,569,-88.5,29.5,,,,-47.4,0.55
570,570,-88.5,30.5,,,,-47.45,0.55
571,571,-88.5,31.5,,,,-47.45,0.55
572,572,-88.5,32.5,,,,-47.45,0.55
573,573,-88.5,33.5,,,,-47.45,0.55
574,574,-88.5,34.5,,,,-47.5,0.55
575,575,-88.5,35.5,,,,-47.55,0.55
576,576,-88.5,36.5,,,,-47.650000000000006,0.55
577,577,-88.5,37.5,,,,-47.7,0.55
578,578,-88.5,38.5,,,,-47.8,0.55
579,579,-88.5,39.5,,,,-47.900000000000006,0.55
580,580,-88.5,40.5,,,,-47.900000000000006,0.55
581,581,-88.5,41.5,,,,-48.0,0.6
582,582,-88.5,42.5,,,,-48.0,0.6
583,583,-88.5,43.5,,,,-48.0,0.6
584,584,-88.5,44.5,,,,-48.099999999999994,0.6
585,585,-88.5,45.5,,,,-48.099999999999994,0.55
586,586,-88.5,46.5,,,,-48.15,0.55
587,587,-88.5,47.5,,,,-48.2,0.55
588,588,-88.5,48.5,,,,-48.25,0.55
589,589,-88.5,49.5,,,,-48.3,0.55
590,590,-88.5,50.5,,,,-48.35,0.55
591,591,-88.5,51.5,,,,-48.4,0.5
592,592,-88.5,52.5,,,,-48.349999999999994,0.5
593,593,-88.5,53.5,,,,-48.4,0.5
594,594,-88.5,54.5,,,,-48.45,0.5
595,595,-88.5,55.5,,,,-48.45,0.5
596,596,-88.5,56.5,,,,-48.45,0.5
597,597,-88.5,57.5,,,,-48.45,0.5
598,598,-88.5,58.5,,,,-48.45,0.5
599,599,-88.5,59.5,,,,-48.45,0.5
600,600,-88.5,60.5,,,,-48.5,0.5
601,601,-88.5,61.5,,,,-48.5,0.5
602,602,-88.5,62.5,,,,-48.5,0.5
603,603,-88.5,63.5,,,,-48.5,0.5
604,604,-88.5,64.5,,,,-48.45,0.4
605,605,-88.5,65.5,,,,-48.45,0.4
606,606,-88.5,66.5,,,,-48.45,0.4
607,607,-88.5,67.5,,,,-48.45,0.4
608,608,-88.5,68.5,,,,-48.45,0.4
609,609,-88.5,69.5,,,,-48.349999999999994,0.35
610,610,-88.5,70.5,,,,-48.349999999999994,0.4
611,611,-88.5,71.5,,,,-48.349999999999994,0.4
612,612,-88.5,72.5,,,,-48.349999999999994,0.4
613,613,-88.5,73.5,,,,-48.3,0.4
614,614,-88.5,74.5,,,,-48.25,0.4
615,615,-88.5,75.5,,,,-48.2,0.4
616,616,-88.5,76.5,,,,-48.2,0.4
617,617,-88.5,77.5,,,,-48.15,0.4
618,618,-88.5,78.5,,,,-48.1,0.4
619,619,-88.5,79.5,,,,-48.05,0.35
620,620,-88.5,80.5,,,,-48.05,0.3
621,621,-88.5,81.5,,,,-47.95,0.3
622,622,-88.5,82.5,,,,-47.95,0.3
623,623,-88.5,83.5,,,,-47.900000000000006,0.3
624,624,-88.5,84.5,,,,-47.85,0.3
625,625,-88.5,85.5,,,,-47.8,0.3
626,626,-88.5,86.5,,,,-47.8,0.3
627,627,-88.5,87.5,,,,-47.7,0.3
628,628,-88.5,88.5,,,,-47.7,0.3
629,629,-88.5,89.5,,,,-47.65,0.3
630,630,-88.5,90.5,,,,-47.599999999999994,0.3
631,631,-88.5,91.5,,,,-47.55,0.3
632,632,-88.5,92.5,,,,-47.55,0.3
633,633,-88.5,93.5,,,,-47.5,0.3
634,634,-88.5,94.5,,,,-47.45,0.3
635,635,-88.5,95.5,,,,-47.45,0.3
636,636,-88.5,96.5,,,,-47.400000000000006,0.3
637,637,-88.5,97.5,,,,-47.35,0.3
638,638,-88.5,98.5,,,,-47.35,0.3
639,639,-88.5,99.5,,,,-47.35,0.3
640,640,-88.5,100.5,,,,-47.35,0.35
641,641,-88.5,101.5,,,,-47.35,0.35
642,642,-88.5,102.5,,,,-47.35,0.35
643,643,-88.5,103.5,,,,-47.3,0.35
644,644,-88.5,104.5,,,,-47.3,0.35
645,645,-88.5,105.5,,,,-47.3,0.35
646,646,-88.5,106.5,,,,-47.3,0.35
647,647,-88.5,107.5,,,,-47.3,0.35
648,648,-88.5,108.5,,,,-47.25,0.4
649,649,-88.5,109.5,,,,-47.3,0.4
650,650,-88.5,110.5,,,,-47.25,0.4
651,651,-88.5,111.5,,,,-47.25,0.45
652,652,-88.5,112.5,,,,-47.25,0.45
653,653,-88.5,113.5,,,,-47.25,0.45
654,654,-88.5,114.5,,,,-47.25,0.45
655,655,-88.5,115.5,,,,-47.25,0.45
656,656,-88.5,116.5,,,,-47.25,0.45
657,657,-88.5,117.5,,,,-47.25,0.45
658,658,-88.5,118.5,,,,-47.25,0.45
659,659,-88.5,119.5,,,,-47.25,0.45
660,660,-88.5,120.5,,,,-47.25,0.45
661,661,-88.5,121.5,,,,-47.25,0.45
662,662,-88.5,122.5,,,,-47.25,0.45
663,663,-88.5,123.5,,,,-47.25,0.45
664,664,-88.5,124.5,,,,-47.25,0.45
665,665,-88.5,125.5,,,,-47.25,0.45
666,666,-88.5,126.5,,,,-47.25,0.45
667,667,-88.5,127.5,,,,-47.3,0.45
668,668,-88.5,128.5,,,,-47.35,0.45
669,669,-88.5,129.5,,,,-47.35,0.45
670,670,-88.5,130.5,,,,-47.35,0.45
671,671,-88.5,131.5,,,,-47.35,0.45
672,672,-88.5,132.5,,,,-47.35,0.45
673,673,-88.5,133.5,,,,-47.35,0.45
674,674,-88.5,134.5,,,,-47.35,0.45
675,675,-88.5,135.5,,,,-47.35,0.45
676,676,-88.5,136.5,,,,-47.35,0.45
677,677,-88.5,137.5,,,,-47.35,0.75
678,678,-88.5,138.5,,,,-47.35,0.75
679,679,-88.5,139.5,,,,-47.35,0.45
680,680,-88.5,140.5,,,,-47.35,0.45
681,681,-88.5,141.5,,,,-47.35,0.45
682,682,-88.5,142.5,,,,-47.35,0.45
683,683,-88.5,143.5,,,,-47.400000000000006,0.45
684,684,-88.5,144.5,,,,-47.400000000000006,0.45
685,685,-88.5,145.5,,,,-47.45,0.55
686,686,-88.5,146.5,,,,-47.5,0.55
687,687,-88.5,147.5,,,,-47.5,0.55
688,688,-88.5,148.5,,,,-47.5,0.45
689,689,-88.5,149.5,,,,-47.55,0.45
690,690,-88.5,150.5,,,,-47.55,0.45
691,691,-88.5,151.5,,,,-47.6,0.5
692,692,-88.5,152.5,,,,-47.6,0.5
693,693,-88.5,153.5,,,,-47.55,0.5
694,694,-88.5,154.5,,,,-47.599999999999994,0.5
695,695,-88.5,155.5,,,,-47.599999999999994,0.5
696,696,-88.5,156.5,,,,-47.65,0.5
697,697,-88.5,157.5,,,,-47.65,0.5
698,698,-88.5,158.5,,,,-47.599999999999994,0.55
699,699,-88.5,159.5,,,,-47.599999999999994,0.6
700,700,-88.5,160.5,,,,-47.599999999999994,0.55
701,701,-88.5,161.5,,,,-47.599999999999994,0.55
702,702,-88.5,162.5,,,,-47.55,0.55
703,703,-88.5,163.5,,,,-47.55,0.55
704,704,-88.5,164.5,,,,-47.55,0.55
705,705,-88.5,165.5,,,,-47.55,0.55
706,706,-88.5,166.5,,,,-47.55,0.55
707,707,-88.5,167.5,,,,-47.55,0.5
708,708,-88.5,168.5,,,,-47.55,0.5
709,709,-88.5,169.5,,,,-47.55,0.5
710,710,-88.5,170.5,,,,-47.55,0.5
711,711,-88.5,171.5,,,,-47.5,0.55
712,712,-88.5,172.5,,,,-47.5,0.6
713,713,-88.5,173.5,,,,-47.5,0.6
714,714,-88.5,174.5,,,,-47.45,0.6
715,715,-88.5,175.5,,,,-47.45,0.55
716,716,-88.5,176.5,,,,-47.400000000000006,0.5
717,717,-88.5,177.5,,,,-47.35,0.5
718,718,-88.5,178.5,,,,-47.400000000000006,0.55
719,719,-88.5,179.5,,,,-47.35,0.55
720,720,-87.5,-179.5,,,,-45.5,5.15
721,721,-87.5,-178.5,,,,-45.349999999999994,5.199999999999999
722,722,-87.5,-177.5,,,,-45.2,5.3500000000000005
723,723,-87.5,-176.5,,,,-45.1,5.4
724,724,-87.5,-175.5,,,,-44.85,5.65
725,725,-87.5,-174.5,,,,-44.65,5.7
726,726,-87.5,-173.5,,,,-44.5,5.75
727,727,-87.5,-172.5,,,,-44.35,5.8
728,728,-87.5,-171.5,,,,-44.2,5.8
729,729,-87.5,-170.5,,,,-44.1,5.85
730,730,-87.5,-169.5,,,,-43.95,5.9
731,731,-87.5,-168.5,,,,-43.8,5.85
732,732,-87.5,-167.5,,,,-43.650000000000006,5.8999999999999995
733,733,-87.5,-166.5,,,,-43.45,5.85
734,734,-87.5,-165.5,,,,-43.3,5.75
735,735,-87.5,-164.5,,,,-43.2,5.75
736,736,-87.5,-163.5,,,,-43.15,5.75
737,737,-87.5,-162.5,,,,-43.0,5.55
738,738,-87.5,-161.5,,,,-42.900000000000006,5.5
739,739,-87.5,-160.5,,,,-42.8,5.45
740,740,-87.5,-159.5,,,,-42.7,5.4
741,741,-87.5,-158.5,,,,-42.55,5.25
742,742,-87.5,-157.5,,,,-42.45,5.2
743,743,-87.5,-156.5,,,,-42.25,5.0
744,744,-87.5,-155.5,,,,-42.05,4.95
745,745,-87.5,-154.5,,,,-41.75,4.7
746,746,-87.5,-153.5,,,,-41.15,4.7
747,747,-87.5,-152.5,,,,-41.0,4.45
748,748,-87.5,-151.5,,,,-40.85,4.3
749,749,-87.5,-150.5,,,,-40.75,4.3
750,750,-87.5,-149.5,,,,-40.7,3.85
751,751,-87.5,-148.5,,,,-40.6,3.65
752,752,-87.5,-147.5,,,,-40.6,3.4000000000000004
753,753,-87.5,-146.5,,,,-40.8,3.0999999999999996
754,754,-87.5,-145.5,,,,-40.9,2.95
755,755,-87.5,-144.5,,,,-40.95,2.6
756,756,-87.5,-143.5,,,,-41.0,2.5
757,757,-87.5,-142.5,,,,-40.95,2.3499999999999996
758,758,-87.5,-141.5,,,,-40.95,2.5
759,759,-87.5,-140.5,,,,-40.85,2.0
760,760,-87.5,-139.5,,,,-40.85,2.05
761,761,-87.5,-138.5,,,,-40.8,1.95
762,762,-87.5,-137.5,,,,-40.8,1.9
763,763,-87.5,-136.5,,,,-40.75,1.75
764,764,-87.5,-135.5,,,,-40.7,1.65
765,765,-87.5,-134.5,,,,-40.650000000000006,1.5
766,766,-87.5,-133.5,,,,-40.6,1.2999999999999998
767,767,-87.5,-132.5,,,,-40.6,1.2
768,768,-87.5,-131.5,,,,-40.650000000000006,1.15
769,769,-87.5,-130.5,,,,-40.650000000000006,1.0
770,770,-87.5,-129.5,,,,-40.7,0.8500000000000001
771,771,-87.5,-128.5,,,,-40.7,0.8500000000000001
772,772,-87.5,-127.5,,,,-40.65,0.8
773,773,-87.5,-126.5,,,,-40.65,0.7
774,774,-87.5,-125.5,,,,-40.6,0.7
775,775,-87.5,-124.5,,,,-40.6,0.7
776,776,-87.5,-123.5,,,,-40.6,0.7
777,777,-87.5,-122.5,,,,-40.5,0.6499999999999999
778,778,-87.5,-121.5,,,,-40.5,0.85
779,779,-87.5,-120.5,,,,-40.45,0.8
780,780,-87.5,-119.5,,,,-40.4,0.55
781,781,-87.5,-118.5,,,,-40.349999999999994,0.55
782,782,-87.5,-117.5,,,,-40.349999999999994,0.55
783,783,-87.5,-116.5,,,,-40.349999999999994,0.55
784,784,-87.5,-115.5,,,,-40.3,0.5
785,785,-87.5,-114.5,,,,-40.349999999999994,0.45
786,786,-87.5,-113.5,,,,-40.3,0.45
787,787,-87.5,-112.5,,,,-40.3,0.45
788,788,-87.5,-111.5,,,,-40.25,0.45
789,789,-87.5,-110.5,,,,-40.3,0.5
790,790,-87.5,-109.5,,,,-40.3,0.4
791,791,-87.5,-108.5,,,,-40.2,0.4
792,792,-87.5,-107.5,,,,-40.150000000000006,0.4
793,793,-87.5,-106.5,,,,-40.150000000000006,0.4
794,794,-87.5,-105.5,,,,-40.05,0.4
795,795,-87.5,-104.5,,,,-39.95,0.5
796,796,-87.5,-103.5,,,,-39.85,0.4
797,797,-87.5,-102.5,,,,-39.75,0.4
798,798,-87.5,-101.5,,,,-39.7,0.4
799,799,-87.5,-100.5,,,,-39.599999999999994,0.4
800,800,-87.5,-99.5,,,,-39.599999999999994,0.4
801,801,-87.5,-98.5,,,,-39.55,0.45
802,802,-87.5,-97.5,,,,-39.55,0.5
803,803,-87.5,-96.5,,,,-39.55,0.5
804,804,-87.5,-95.5,,,,-39.55,0.5
805,805,-87.5,-94.5,,,,-39.55,0.55
806,806,-87.5,-93.5,,,,-39.6,0.55
807,807,-87.5,-92.5,,,,-39.6,0.55
808,808,-87.5,-91.5,,,,-39.650000000000006,0.55
809,809,-87.5,-90.5,,,,-39.900000000000006,0.6
810,810,-87.5,-89.5,,,,-40.1,0.7
811,811,-87.5,-88.5,,,,-40.2,0.6499999999999999
812,812,-87.5,-87.5,,,,-40.25,0.6499999999999999
813,813,-87.5,-86.5,,,,-40.25,0.6499999999999999
814,814,-87.5,-85.5,,,,-40.349999999999994,0.6499999999999999
815,815,-87.5,-84.5,,,,-40.45,0.8
816,816,-87.5,-83.5,,,,-40.5,0.75
817,817,-87.5,-82.5,,,,-40.55,0.75
818,818,-87.5,-81.5,,,,-40.65,0.85
819,819,-87.5,-80.5,,,,-40.8,0.85
820,820,-87.5,-79.5,,,,-40.85,0.85
821,821,-87.5,-78.5,,,,-40.900000000000006,0.8
822,822,-87.5,-77.5,,,,-41.05,0.8
823,823,-87.5,-76.5,,,,-41.15,0.8500000000000001
824,824,-87.5,-75.5,,,,-41.2,0.8500000000000001
825,825,-87.5,-74.5,,,,-41.349999999999994,0.8500000000000001
826,826,-87.5,-73.5,,,,-41.5,0.8500000000000001
827,827,-87.5,-72.5,,,,-41.55,0.8
828,828,-87.5,-71.5,,,,-41.650000000000006,0.8500000000000001
829,829,-87.5,-70.5,,,,-41.75,0.8500000000000001
830,830,-87.5,-69.5,,,,-41.849999999999994,0.8500000000000001
831,831,-87.5,-68.5,,,,-41.9,0.8500000000000001
832,832,-87.5,-67.5,,,,-41.95,0.8500000000000001
833,833,-87.5,-66.5,,,,-42.05,0.8500000000000001
834,834,-87.5,-65.5,,,,-42.1,0.8500000000000001
835,835,-87.5,-64.5,,,,-42.2,0.8500000000000001
836,836,-87.5,-63.5,,,,-42.3,0.95
837,837,-87.5,-62.5,,,,-42.349999999999994,0.95
838,838,-87.5,-61.5,,,,-42.4,0.9
839,839,-87.5,-60.5,,,,-42.5,0.9
840,840,-87.5,-59.5,,,,-42.55,0.9
841,841,-87.5,-58.5,,,,-42.6,0.9
842,842,-87.5,-57.5,,,,-42.6,0.9
843,843,-87.5,-56.5,,,,-42.650000000000006,0.85
844,844,-87.5,-55.5,,,,-42.75,0.85
845,845,-87.5,-54.5,,,,-42.75,0.9
846,846,-87.5,-53.5,,,,-42.75,0.9
847,847,-87.5,-52.5,,,,-42.8,0.9500000000000001
848,848,-87.5,-51.5,,,,-42.8,0.9500000000000001
849,849,-87.5,-50.5,,,,-42.85,0.9500000000000001
850,850,-87.5,-49.5,,,,-42.85,0.9500000000000001
851,851,-87.5,-48.5,,,,-42.900000000000006,0.9500000000000001
852,852,-87.5,-47.5,,,,-42.95,0.9500000000000001
853,853,-87.5,-46.5,,,,-43.0,0.9500000000000001
854,854,-87.5,-45.5,,,,-43.05,0.9500000000000001
855,855,-87.5,-44.5,,,,-43.150000000000006,0.9500000000000001
856,856,-87.5,-43.5,,,,-43.150000000000006,0.9500000000000001
857,857,-87.5,-42.5,,,,-43.2,1.05
858,858,-87.5,-41.5,,,,-43.3,1.05
859,859,-87.5,-40.5,,,,-43.349999999999994,1.05
860,860,-87.5,-39.5,,,,-43.4,1.0
861,861,-87.5,-38.5,,,,-43.5,1.05
862,862,-87.5,-37.5,,,,-43.55,1.05
863,863,-87.5,-36.5,,,,-43.6,1.05
864,864,-87.5,-35.5,,,,-43.650000000000006,1.1
865,865,-87.5,-34.5,,,,-43.7,1.1
866,866,-87.5,-33.5,,,,-43.8,1.1
867,867,-87.5,-32.5,,,,-43.849999999999994,1.1
868,868,-87.5,-31.5,,,,-43.95,1.05
869,869,-87.5,-30.5,,,,-44.05,1.05
870,870,-87.5,-29.5,,,,-44.2,1.05
871,871,-87.5,-28.5,,,,-44.35,1.05
872,872,-87.5,-27.5,,,,-44.5,1.05
873,873,-87.5,-26.5,,,,-44.55,1.05
874,874,-87.5,-25.5,,,,-44.7,1.05
875,875,-87.5,-24.5,,,,-44.8,1.05
876,876,-87.5,-23.5,,,,-44.85,1.05
877,877,-87.5,-22.5,,,,-44.95,1.05
878,878,-87.5,-21.5,,,,-45.05,1.05
879,879,-87.5,-20.5,,,,-45.099999999999994,1.05
880,880,-87.5,-19.5,,,,-45.2,1.0
881,881,-87.5,-18.5,,,,-45.35,0.9500000000000001
882,882,-87.5,-17.5,,,,-45.4,0.9500000000000001
883,883,-87.5,-16.5,,,,-45.5,0.9500000000000001
884,884,-87.5,-15.5,,,,-45.650000000000006,0.9500000000000001
885,885,-87.5,-14.5,,,,-45.650000000000006,0.9500000000000001
886,886,-87.5,-13.5,,,,-45.75,0.9500000000000001
887,887,-87.5,-12.5,,,,-45.8,0.9500000000000001
888,888,-87.5,-11.5,,,,-45.849999999999994,0.9500000000000001
889,889,-87.5,-10.5,,,,-45.9,0.9
890,890,-87.5,-9.5,,,,-46.05,0.9
891,891,-87.5,-8.5,,,,-46.05,0.9
892,892,-87.5,-7.5,,,,-46.1,0.9500000000000001
893,893,-87.5,-6.5,,,,-46.2,0.9
894,894,-87.5,-5.5,,,,-46.25,0.85
895,895,-87.5,-4.5,,,,-46.3,0.85
896,896,-87.5,-3.5,,,,-46.4,0.9
897,897,-87.5,-2.5,,,,-46.4,0.85
898,898,-87.5,-1.5,,,,-46.45,0.85
899,899,-87.5,-0.5,,,,-46.5,0.85
900,900,-87.5,0.5,,,,-46.55,0.85
901,901,-87.5,1.5,,,,-46.6,0.85
902,902,-87.5,2.5,,,,-46.7,0.9
903,903,-87.5,3.5,,,,-46.8,0.85
904,904,-87.5,4.5,,,,-46.9,0.8
905,905,-87.5,5.5,,,,-47.0,0.8
906,906,-87.5,6.5,,,,-47.1,0.8
907,907,-87.5,7.5,,,,-47.15,0.8
908,908,-87.5,8.5,,,,-47.25,0.8
909,909,-87.5,9.5,,,,-47.35,0.75
910,910,-87.5,10.5,,,,-47.35,0.75
911,911,-87.5,11.5,,,,-47.4,0.75
912,912,-87.5,12.5,,,,-47.4,0.75
913,913,-87.5,13.5,,,,-47.45,0.6499999999999999
914,914,-87.5,14.5,,,,-47.45,0.6499999999999999
915,915,-87.5,15.5,,,,-47.5,0.6499999999999999
916,916,-87.5,16.5,,,,-47.5,0.6499999999999999
917,917,-87.5,17.5,,,,-47.5,0.6
918,918,-87.5,18.5,,,,-47.55,0.6
919,919,-87.5,19.5,,,,-47.55,0.55
920,920,-87.5,20.5,,,,-47.599999999999994,0.55
921,921,-87.5,21.5,,,,-47.599999999999994,0.6
922,922,-87.5,22.5,,,,-47.65,0.55
923,923,-87.5,23.5,,,,-47.65,0.55
924,924,-87.5,24.5,,,,-47.65,0.55
925,925,-87.5,25.5,,,,-47.75,0.55
926,926,-87.5,26.5,,,,-47.75,0.55
927,927,-87.5,27.5,,,,-47.75,0.5
928,928,-87.5,28.5,,,,-47.8,0.55
929,929,-87.5,29.5,,,,-47.85,0.5
930,930,-87.5,30.5,,,,-47.900000000000006,0.5
931,931,-87.5,31.5,,,,-47.900000000000006,0.5
932,932,-87.5,32.5,,,,-48.0,0.5
933,933,-87.5,33.5,,,,-48.0,0.5
934,934,-87.5,34.5,,,,-48.099999999999994,0.5
935,935,-87.5,35.5,,,,-48.15,0.45
936,936,-87.5,36.5,,,,-48.25,0.45
937,937,-87.5,37.5,,,,-48.35,0.45
938,938,-87.5,38.5,,,,-48.400000000000006,0.45
939,939,-87.5,39.5,,,,-48.55,0.45
940,940,-87.5,40.5,,,,-48.599999999999994,0.45
941,941,-87.5,41.5,,,,-48.7,0.5
942,942,-87.5,42.5,,,,-48.75,0.5
943,943,-87.5,43.5,,,,-48.85,0.45
944,944,-87.5,44.5,,,,-48.85,0.45
945,945,-87.5,45.5,,,,-48.95,0.4
946,946,-87.5,46.5,,,,-48.95,0.4
947,947,-87.5,47.5,,,,-48.95,0.4
948,948,-87.5,48.5,,,,-48.95,0.4
949,949,-87.5,49.5,,,,-49.0,0.4
950,950,-87.5,50.5,,,,-49.0,0.4
951,951,-87.5,51.5,,,,-49.0,0.45
952,952,-87.5,52.5,,,,-49.0,0.45
953,953,-87.5,53.5,,,,-49.0,0.45
954,954,-87.5,54.5,,,,-49.0,0.45
955,955,-87.5,55.5,,,,-49.0,0.45
956,956,-87.5,56.5,,,,-49.0,0.45
957,957,-87.5,57.5,,,,-49.0,0.45
958,958,-87.5,58.5,,,,-49.0,0.45
959,959,-87.5,59.5,,,,-49.0,0.45
960,960,-87.5,60.5,,,,-48.95,0.5
961,961,-87.5,61.5,,,,-48.95,0.5
962,962,-87.5,62.5,,,,-48.95,0.5
963,963,-87.5,63.5,,,,-48.9,0.5
964,964,-87.5,64.5,,,,-48.85,0.35
965,965,-87.5,65.5,,,,-48.85,0.3
966,966,-87.5,66.5,,,,-48.8,0.3
967,967,-87.5,67.5,,,,-48.8,0.3
968,968,-87.5,68.5,,,,-48.75,0.3
969,969,-87.5,69.5,,,,-48.75,0.3
970,970,-87.5,70.5,,,,-48.75,0.3
971,971,-87.5,71.5,,,,-48.7,0.3
972,972,-87.5,72.5,,,,-48.7,0.3
973,973,-87.5,73.5,,,,-48.65,0.3
974,974,-87.5,74.5,,,,-48.6,0.3
975,975,-87.5,75.5,,,,-48.6,0.35
976,976,-87.5,76.5,,,,-48.6,0.35
977,977,-87.5,77.5,,,,-48.6,0.35
978,978,-87.5,78.5,,,,-48.6,0.35
979,979,-87.5,79.5,,,,-48.55,0.4
980,980,-87.5,80.5,,,,-48.5,0.4
981,981,-87.5,81.5,,,,-48.5,0.4
982,982,-87.5,82.5,,,,-48.5,0.4
983,983,-87.5,83.5,,,,-48.5,0.4
984,984,-87.5,84.5,,,,-48.45,0.35
985,985,-87.5,85.5,,,,-48.45,0.35
986,986,-87.5,86.5,,,,-48.4,0.35
987,987,-87.5,87.5,,,,-48.4,0.35
988,988,-87.5,88.5,,,,-48.35,0.35
989,989,-87.5,89.5,,,,-48.35,0.35
990,990,-87.5,90.5,,,,-48.35,0.35
991,991,-87.5,91.5,,,,-48.35,0.35
992,992,-87.5,92.5,,,,-48.3,0.35
993,993,-87.5,93.5,,,,-48.3,0.35
994,994,-87.5,94.5,,,,-48.25,0.35
995,995,-87.5,95.5,,,,-48.25,0.4
996,996,-87.5,96.5,,,,-48.25,0.4
997,997,-87.5,97.5,,,,-48.25,0.45
998,998,-87.5,98.5,,,,-48.2,0.45
999,999,-87.5,99.5,,,,-48.15,0.45
1000,1000,-87.5,100.5,,,,-48.15,0.45
1001,1001,-87.5,101.5,,,,-48.15,0.45
1002,1002,-87.5,102.5,,,,-48.15,0.5
1003,1003,-87.5,103.5,,,,-48.15,0.5
1004,1004,-87.5,104.5,,,,-48.15,0.5
1005,1005,-87.5,105.5,,,,-48.05,0.5
1006,1006,-87.5,106.5,,,,-48.05,0.55
1007,1007,-87.5,107.5,,,,-48.05,0.55
1008,1008,-87.5,108.5,,,,-48.05,0.55
1009,1009,-87.5,109.5,,,,-48.0,0.55
1010,1010,-87.5,110.5,,,,-48.0,0.55
1011,1011,-87.5,111.5,,,,-47.95,0.55
1012,1012,-87.5,112.5,,,,-47.95,0.6
1013,1013,-87.5,113.5,,,,-47.9,1.15
1014,1014,-87.5,114.5,,,,-47.9,1.2
1015,1015,-87.5,115.5,,,,-47.9,1.2
1016,1016,-87.5,116.5,,,,-47.8,1.3
1017,1017,-87.5,117.5,,,,-47.8,1.3
1018,1018,-87.5,118.5,,,,-47.8,1.35
1019,1019,-87.5,119.5,,,,-47.75,1.35
1020,1020,-87.5,120.5,,,,-47.75,1.4000000000000001
1021,1021,-87.5,121.5,,,,-47.75,1.4000000000000001
1022,1022,-87.5,122.5,,,,-47.650000000000006,1.4000000000000001
1023,1023,-87.5,123.5,,,,-47.650000000000006,1.5
1024,1024,-87.5,124.5,,,,-47.650000000000006,1.6
1025,1025,-87.5,125.5,,,,-47.55,1.6
1026,1026,-87.5,126.5,,,,-47.55,1.6
1027,1027,-87.5,127.5,,,,-47.55,1.6500000000000001
1028,1028,-87.5,128.5,,,,-47.45,1.75
1029,1029,-87.5,129.5,,,,-47.45,1.75
1030,1030,-87.5,130.5,,,,-47.45,1.85
1031,1031,-87.5,131.5,,,,-47.4,1.85
1032,1032,-87.5,132.5,,,,-47.4,1.4500000000000002
1033,1033,-87.5,133.5,,,,-47.35,1.4500000000000002
1034,1034,-87.5,134.5,,,,-47.35,0.75
1035,1035,-87.5,135.5,,,,-47.3,0.8
1036,1036,-87.5,136.5,,,,-47.25,0.8
