,lat,long,fc_loss,fc_gain,awb
39495,19.5,75.5,0.0,0.0,0.0
39496,19.5,76.5,0.0,0.0,0.0
39497,19.5,77.5,0.0,0.0,0.0
39498,19.5,78.5,0.0,0.0,0.0
39499,19.5,79.5,0.0,0.0,0.0
39500,19.5,80.5,0.0,0.0,2.0
39501,19.5,81.5,0.0,0.0,209.0
39502,19.5,82.5,0.0,0.0,0.0
39503,19.5,83.5,0.0,0.0,1.0
39504,19.5,84.5,0.0,0.0,142.0
39505,19.5,85.5,0.0,0.0,107.0
39506,19.5,86.5,0.0,0.0,0.0
39507,19.5,87.5,0.0,0.0,0.0
39508,19.5,88.5,0.0,0.0,0.0
39509,19.5,89.5,0.0,0.0,0.0
39510,19.5,90.5,0.0,0.0,0.0
39511,19.5,91.5,0.0,0.0,0.0
39512,19.5,92.5,0.0,0.0,0.0
39513,19.5,93.5,0.0,0.0,0.0
39514,19.5,94.5,0.0,0.0,185.0
39515,19.5,95.5,0.0,0.0,0.0
39516,19.5,96.5,0.0,0.0,0.0
39517,19.5,97.5,0.0,0.0,0.0
39518,19.5,98.5,0.0,0.0,163.0
39519,19.5,99.5,0.0,0.0,270.0
39520,19.5,100.5,0.0,0.0,0.0
39521,19.5,101.5,1.0,1.0,254.0
39522,19.5,102.5,0.0,0.0,169.0
39523,19.5,103.5,0.0,0.0,147.0
39524,19.5,104.5,1.0,0.0,178.0
39525,19.5,105.5,0.0,0.0,306.0
39526,19.5,106.5,0.0,0.0,98.0
39527,19.5,107.5,0.0,0.0,0.0
39528,19.5,108.5,0.0,0.0,0.0
39529,19.5,109.5,0.0,0.0,0.0
39530,19.5,110.5,0.0,0.0,0.0
39531,19.5,111.5,0.0,0.0,0.0
39532,19.5,112.5,0.0,0.0,0.0
39533,19.5,113.5,0.0,0.0,0.0
39534,19.5,114.5,0.0,0.0,0.0
39535,19.5,115.5,0.0,0.0,0.0
39536,19.5,116.5,0.0,0.0,0.0
39537,19.5,117.5,0.0,0.0,0.0
39538,19.5,118.5,0.0,0.0,0.0
39539,19.5,119.5,0.0,0.0,0.0
39540,19.5,120.5,0.0,0.0,0.0
39541,19.5,121.5,0.0,0.0,0.0
39542,19.5,122.5,0.0,0.0,0.0
39543,19.5,123.5,0.0,0.0,0.0
39544,19.5,124.5,0.0,0.0,0.0
39545,19.5,125.5,0.0,0.0,0.0
39546,19.5,126.5,0.0,0.0,0.0
39547,19.5,127.5,0.0,0.0,0.0
39548,19.5,128.5,0.0,0.0,0.0
39549,19.5,129.5,0.0,0.0,0.0
39550,19.5,130.5,0.0,0.0,
39551,19.5,131.5,0.0,0.0,
39552,19.5,132.5,0.0,0.0,
39553,19.5,133.5,0.0,0.0,
39554,19.5,134.5,0.0,0.0,
39555,19.5,135.5,0.0,0.0,
39556,19.5,136.5,0.0,0.0,
39557,19.5,137.5,0.0,0.0,
39558,19.5,138.5,0.0,0.0,
39559,19.5,139.5,0.0,0.0,
39560,19.5,140.5,0.0,0.0,
39561,19.5,141.5,0.0,0.0,
39562,19.5,142.5,0.0,0.0,
39563,19.5,143.5,0.0,0.0,
39564,19.5,144.5,0.0,0.0,
39565,19.5,145.5,0.0,0.0,
39566,19.5,146.5,0.0,0.0,
39567,19.5,147.5,0.0,0.0,
39568,19.5,148.5,0.0,0.0,
39569,19.5,149.5,0.0,0.0,
39570,19.5,150.5,0.0,0.0,
39571,19.5,151.5,0.0,0.0,
39572,19.5,152.5,0.0,0.0,
39573,19.5,153.5,0.0,0.0,
39574,19.5,154.5,0.0,0.0,
39575,19.5,155.5,0.0,0.0,
39576,19.5,156.5,0.0,0.0,
39577,19.5,157.5,0.0,0.0,
39578,19.5,158.5,0.0,0.0,
39579,19.5,159.5,0.0,0.0,
39580,19.5,160.5,0.0,0.0,
39581,19.5,161.5,0.0,0.0,
39582,19.5,162.5,0.0,0.0,
39583,19.5,163.5,0.0,0.0,
39584,19.5,164.5,0.0,0.0,
39585,19.5,165.5,0.0,0.0,
39586,19.5,166.5,0.0,0.0,
39587,19.5,167.5,0.0,0.0,
39588,19.5,168.5,0.0,0.0,
39589,19.5,169.5,0.0,0.0,
39590,19.5,170.5,0.0,0.0,
39591,19.5,171.5,0.0,0.0,
39592,19.5,172.5,0.0,0.0,
39593,19.5,173.5,0.0,0.0,
39594,19.5,174.5,0.0,0.0,
39595,19.5,175.5,0.0,0.0,
39596,19.5,176.5,0.0,0.0,
39597,19.5,177.5,0.0,0.0,
39598,19.5,178.5,0.0,0.0,
39599,19.5,179.5,0.0,0.0,
39600,20.5,-179.5,0.0,0.0,
39601,20.5,-178.5,0.0,0.0,
39602,20.5,-177.5,0.0,0.0,
39603,20.5,-176.5,0.0,0.0,
39604,20.5,-175.5,0.0,0.0,
39605,20.5,-174.5,0.0,0.0,
39606,20.5,-173.5,0.0,0.0,
39607,20.5,-172.5,0.0,0.0,
39608,20.5,-171.5,0.0,0.0,
39609,20.5,-170.5,0.0,0.0,
39610,20.5,-169.5,0.0,0.0,0.0
39611,20.5,-168.5,0.0,0.0,0.0
39612,20.5,-167.5,0.0,0.0,0.0
39613,20.5,-166.5,0.0,0.0,0.0
39614,20.5,-165.5,0.0,0.0,0.0
39615,20.5,-164.5,0.0,0.0,0.0
39616,20.5,-163.5,0.0,0.0,0.0
39617,20.5,-162.5,0.0,0.0,0.0
39618,20.5,-161.5,0.0,0.0,0.0
39619,20.5,-160.5,0.0,0.0,0.0
39620,20.5,-159.5,0.0,0.0,0.0
39621,20.5,-158.5,0.0,0.0,0.0
39622,20.5,-157.5,0.0,0.0,0.0
39623,20.5,-156.5,0.0,0.0,0.0
39624,20.5,-155.5,0.0,0.0,0.0
39625,20.5,-154.5,0.0,0.0,0.0
39626,20.5,-153.5,0.0,0.0,0.0
39627,20.5,-152.5,0.0,0.0,0.0
39628,20.5,-151.5,0.0,0.0,0.0
39629,20.5,-150.5,0.0,0.0,0.0
39630,20.5,-149.5,0.0,0.0,
39631,20.5,-148.5,0.0,0.0,
39632,20.5,-147.5,0.0,0.0,
39633,20.5,-146.5,0.0,0.0,
39634,20.5,-145.5,0.0,0.0,
39635,20.5,-144.5,0.0,0.0,
39636,20.5,-143.5,0.0,0.0,
39637,20.5,-142.5,0.0,0.0,
39638,20.5,-141.5,0.0,0.0,
39639,20.5,-140.5,0.0,0.0,
39640,20.5,-139.5,0.0,0.0,
39641,20.5,-138.5,0.0,0.0,
39642,20.5,-137.5,0.0,0.0,
39643,20.5,-136.5,0.0,0.0,
39644,20.5,-135.5,0.0,0.0,
39645,20.5,-134.5,0.0,0.0,
39646,20.5,-133.5,0.0,0.0,
39647,20.5,-132.5,0.0,0.0,
39648,20.5,-131.5,0.0,0.0,
39649,20.5,-130.5,0.0,0.0,
39650,20.5,-129.5,0.0,0.0,
39651,20.5,-128.5,0.0,0.0,
39652,20.5,-127.5,0.0,0.0,
39653,20.5,-126.5,0.0,0.0,
39654,20.5,-125.5,0.0,0.0,
39655,20.5,-124.5,0.0,0.0,
39656,20.5,-123.5,0.0,0.0,
39657,20.5,-122.5,0.0,0.0,
39658,20.5,-121.5,0.0,0.0,
39659,20.5,-120.5,0.0,0.0,
39660,20.5,-119.5,0.0,0.0,0.0
39661,20.5,-118.5,0.0,0.0,0.0
39662,20.5,-117.5,0.0,0.0,0.0
39663,20.5,-116.5,0.0,0.0,0.0
39664,20.5,-115.5,0.0,0.0,0.0
39665,20.5,-114.5,0.0,0.0,0.0
39666,20.5,-113.5,0.0,0.0,0.0
39667,20.5,-112.5,0.0,0.0,0.0
39668,20.5,-111.5,0.0,0.0,0.0
39669,20.5,-110.5,0.0,0.0,0.0
39670,20.5,-109.5,0.0,0.0,0.0
39671,20.5,-108.5,0.0,0.0,0.0
39672,20.5,-107.5,0.0,0.0,0.0
39673,20.5,-106.5,0.0,0.0,0.0
39674,20.5,-105.5,0.0,0.0,0.0
39675,20.5,-104.5,0.0,0.0,188.0
39676,20.5,-103.5,0.0,0.0,1.0
39677,20.5,-102.5,0.0,0.0,0.0
39678,20.5,-101.5,0.0,0.0,0.0
39679,20.5,-100.5,0.0,0.0,0.0
39680,20.5,-99.5,0.0,0.0,163.0
39681,20.5,-98.5,0.0,0.0,34.0
39682,20.5,-97.5,1.0,0.0,118.0
39683,20.5,-96.5,0.0,0.0,0.0
39684,20.5,-95.5,0.0,0.0,0.0
39685,20.5,-94.5,0.0,0.0,0.0
39686,20.5,-93.5,0.0,0.0,0.0
39687,20.5,-92.5,0.0,0.0,0.0
39688,20.5,-91.5,0.0,0.0,0.0
39689,20.5,-90.5,0.0,0.0,0.0
39690,20.5,-89.5,0.0,0.0,44.0
39691,20.5,-88.5,0.0,0.0,80.0
39692,20.5,-87.5,0.0,0.0,121.0
39693,20.5,-86.5,0.0,0.0,141.0
39694,20.5,-85.5,0.0,0.0,0.0
39695,20.5,-84.5,0.0,0.0,0.0
39696,20.5,-83.5,0.0,0.0,0.0
39697,20.5,-82.5,0.0,0.0,0.0
39698,20.5,-81.5,0.0,0.0,0.0
39699,20.5,-80.5,0.0,0.0,0.0
39700,20.5,-79.5,0.0,0.0,0.0
39701,20.5,-78.5,0.0,0.0,0.0
39702,20.5,-77.5,0.0,0.0,0.0
39703,20.5,-76.5,0.0,0.0,28.0
39704,20.5,-75.5,0.0,0.0,90.0
39705,20.5,-74.5,0.0,0.0,0.0
39706,20.5,-73.5,0.0,0.0,0.0
39707,20.5,-72.5,0.0,0.0,0.0
39708,20.5,-71.5,0.0,0.0,0.0
39709,20.5,-70.5,0.0,0.0,0.0
39710,20.5,-69.5,0.0,0.0,
39711,20.5,-68.5,0.0,0.0,
39712,20.5,-67.5,0.0,0.0,
39713,20.5,-66.5,0.0,0.0,
39714,20.5,-65.5,0.0,0.0,
39715,20.5,-64.5,0.0,0.0,
39716,20.5,-63.5,0.0,0.0,
39717,20.5,-62.5,0.0,0.0,
39718,20.5,-61.5,0.0,0.0,
39719,20.5,-60.5,0.0,0.0,
39720,20.5,-59.5,0.0,0.0,
39721,20.5,-58.5,0.0,0.0,
39722,20.5,-57.5,0.0,0.0,
39723,20.5,-56.5,0.0,0.0,
39724,20.5,-55.5,0.0,0.0,
39725,20.5,-54.5,0.0,0.0,
39726,20.5,-53.5,0.0,0.0,
39727,20.5,-52.5,0.0,0.0,
39728,20.5,-51.5,0.0,0.0,
39729,20.5,-50.5,0.0,0.0,
39730,20.5,-49.5,0.0,0.0,
39731,20.5,-48.5,0.0,0.0,
39732,20.5,-47.5,0.0,0.0,
39733,20.5,-46.5,0.0,0.0,
39734,20.5,-45.5,0.0,0.0,
39735,20.5,-44.5,0.0,0.0,
39736,20.5,-43.5,0.0,0.0,
39737,20.5,-42.5,0.0,0.0,
39738,20.5,-41.5,0.0,0.0,
39739,20.5,-40.5,0.0,0.0,
39740,20.5,-39.5,0.0,0.0,
39741,20.5,-38.5,0.0,0.0,
39742,20.5,-37.5,0.0,0.0,
39743,20.5,-36.5,0.0,0.0,
39744,20.5,-35.5,0.0,0.0,
39745,20.5,-34.5,0.0,0.0,
39746,20.5,-33.5,0.0,0.0,
39747,20.5,-32.5,0.0,0.0,
39748,20.5,-31.5,0.0,0.0,
39749,20.5,-30.5,0.0,0.0,
39750,20.5,-29.5,0.0,0.0,
39751,20.5,-28.5,0.0,0.0,
39752,20.5,-27.5,0.0,0.0,
39753,20.5,-26.5,0.0,0.0,
39754,20.5,-25.5,0.0,0.0,
39755,20.5,-24.5,0.0,0.0,
39756,20.5,-23.5,0.0,0.0,
39757,20.5,-22.5,0.0,0.0,
39758,20.5,-21.5,0.0,0.0,
39759,20.5,-20.5,0.0,0.0,
39760,20.5,-19.5,0.0,0.0,0.0
39761,20.5,-18.5,0.0,0.0,0.0
39762,20.5,-17.5,0.0,0.0,0.0
39763,20.5,-16.5,0.0,0.0,0.0
39764,20.5,-15.5,0.0,0.0,0.0
39765,20.5,-14.5,0.0,0.0,0.0
39766,20.5,-13.5,0.0,0.0,0.0
39767,20.5,-12.5,0.0,0.0,0.0
39768,20.5,-11.5,0.0,0.0,0.0
39769,20.5,-10.5,0.0,0.0,0.0
39770,20.5,-9.5,0.0,0.0,0.0
39771,20.5,-8.5,0.0,0.0,0.0
39772,20.5,-7.5,0.0,0.0,0.0
39773,20.5,-6.5,0.0,0.0,0.0
39774,20.5,-5.5,0.0,0.0,0.0
39775,20.5,-4.5,0.0,0.0,0.0
39776,20.5,-3.5,0.0,0.0,0.0
39777,20.5,-2.5,0.0,0.0,0.0
39778,20.5,-1.5,0.0,0.0,0.0
39779,20.5,-0.5,0.0,0.0,0.0
39780,20.5,0.5,0.0,0.0,0.0
39781,20.5,1.5,0.0,0.0,0.0
39782,20.5,2.5,0.0,0.0,0.0
39783,20.5,3.5,0.0,0.0,0.0
39784,20.5,4.5,0.0,0.0,0.0
39785,20.5,5.5,0.0,0.0,0.0
39786,20.5,6.5,0.0,0.0,0.0
39787,20.5,7.5,0.0,0.0,0.0
39788,20.5,8.5,0.0,0.0,0.0
39789,20.5,9.5,0.0,0.0,0.0
39790,20.5,10.5,0.0,0.0,0.0
39791,20.5,11.5,0.0,0.0,0.0
39792,20.5,12.5,0.0,0.0,0.0
39793,20.5,13.5,0.0,0.0,0.0
39794,20.5,14.5,0.0,0.0,0.0
39795,20.5,15.5,0.0,0.0,0.0
39796,20.5,16.5,0.0,0.0,0.0
39797,20.5,17.5,0.0,0.0,0.0
39798,20.5,18.5,0.0,0.0,0.0
39799,20.5,19.5,0.0,0.0,0.0
39800,20.5,20.5,0.0,0.0,0.0
39801,20.5,21.5,0.0,0.0,0.0
39802,20.5,22.5,0.0,0.0,0.0
39803,20.5,23.5,0.0,0.0,0.0
39804,20.5,24.5,0.0,0.0,0.0
39805,20.5,25.5,0.0,0.0,0.0
39806,20.5,26.5,0.0,0.0,0.0
39807,20.5,27.5,0.0,0.0,0.0
39808,20.5,28.5,0.0,0.0,0.0
39809,20.5,29.5,0.0,0.0,0.0
39810,20.5,30.5,0.0,0.0,0.0
39811,20.5,31.5,0.0,0.0,0.0
39812,20.5,32.5,0.0,0.0,0.0
39813,20.5,33.5,0.0,0.0,0.0
39814,20.5,34.5,0.0,0.0,0.0
39815,20.5,35.5,0.0,0.0,0.0
39816,20.5,36.5,0.0,0.0,0.0
39817,20.5,37.5,0.0,0.0,0.0
39818,20.5,38.5,0.0,0.0,0.0
39819,20.5,39.5,0.0,0.0,0.0
39820,20.5,40.5,0.0,0.0,0.0
39821,20.5,41.5,0.0,0.0,0.0
39822,20.5,42.5,0.0,0.0,0.0
39823,20.5,43.5,0.0,0.0,0.0
39824,20.5,44.5,0.0,0.0,0.0
39825,20.5,45.5,0.0,0.0,0.0
39826,20.5,46.5,0.0,0.0,0.0
39827,20.5,47.5,0.0,0.0,0.0
39828,20.5,48.5,0.0,0.0,0.0
39829,20.5,49.5,0.0,0.0,0.0
39830,20.5,50.5,0.0,0.0,0.0
39831,20.5,51.5,0.0,0.0,0.0
39832,20.5,52.5,0.0,0.0,0.0
39833,20.5,53.5,0.0,0.0,0.0
39834,20.5,54.5,0.0,0.0,0.0
39835,20.5,55.5,0.0,0.0,0.0
39836,20.5,56.5,0.0,0.0,0.0
39837,20.5,57.5,0.0,0.0,0.0
39838,20.5,58.5,0.0,0.0,0.0
39839,20.5,59.5,0.0,0.0,0.0
39840,20.5,60.5,0.0,0.0,0.0
39841,20.5,61.5,0.0,0.0,0.0
39842,20.5,62.5,0.0,0.0,0.0
39843,20.5,63.5,0.0,0.0,0.0
39844,20.5,64.5,0.0,0.0,0.0
39845,20.5,65.5,0.0,0.0,0.0
39846,20.5,66.5,0.0,0.0,0.0
39847,20.5,67.5,0.0,0.0,0.0
39848,20.5,68.5,0.0,0.0,0.0
39849,20.5,69.5,0.0,0.0,0.0
39850,20.5,70.5,0.0,0.0,0.0
39851,20.5,71.5,0.0,0.0,0.0
39852,20.5,72.5,0.0,0.0,0.0
39853,20.5,73.5,0.0,0.0,0.0
39854,20.5,74.5,0.0,0.0,0.0
39855,20.5,75.5,0.0,0.0,0.0
39856,20.5,76.5,0.0,0.0,0.0
39857,20.5,77.5,0.0,0.0,0.0
39858,20.5,78.5,0.0,0.0,0.0
39859,20.5,79.5,0.0,0.0,0.0
39860,20.5,80.5,0.0,0.0,1.0
39861,20.5,81.5,0.0,0.0,0.0
39862,20.5,82.5,0.0,0.0,0.0
39863,20.5,83.5,0.0,0.0,0.0
39864,20.5,84.5,0.0,0.0,0.0
39865,20.5,85.5,0.0,0.0,0.0
39866,20.5,86.5,0.0,0.0,0.0
39867,20.5,87.5,0.0,0.0,0.0
39868,20.5,88.5,0.0,0.0,0.0
39869,20.5,89.5,0.0,0.0,0.0
39870,20.5,90.5,0.0,0.0,0.0
39871,20.5,91.5,0.0,0.0,0.0
39872,20.5,92.5,0.0,0.0,0.0
39873,20.5,93.5,0.0,0.0,0.0
39874,20.5,94.5,0.0,0.0,251.0
39875,20.5,95.5,0.0,0.0,0.0
39876,20.5,96.5,0.0,0.0,0.0
39877,20.5,97.5,0.0,0.0,0.0
39878,20.5,98.5,0.0,0.0,156.0
39879,20.5,99.5,0.0,0.0,298.0
39880,20.5,100.5,0.0,0.0,265.0
39881,20.5,101.5,1.0,0.0,294.0
39882,20.5,102.5,0.0,0.0,357.0
39883,20.5,103.5,0.0,0.0,160.0
39884,20.5,104.5,0.0,0.0,16.0
39885,20.5,105.5,0.0,0.0,226.0
39886,20.5,106.5,0.0,0.0,0.0
39887,20.5,107.5,0.0,0.0,0.0
39888,20.5,108.5,0.0,0.0,0.0
39889,20.5,109.5,0.0,0.0,0.0
39890,20.5,110.5,0.0,0.0,0.0
39891,20.5,111.5,0.0,0.0,0.0
39892,20.5,112.5,0.0,0.0,0.0
39893,20.5,113.5,0.0,0.0,0.0
39894,20.5,114.5,0.0,0.0,0.0
39895,20.5,115.5,0.0,0.0,0.0
39896,20.5,116.5,0.0,0.0,0.0
39897,20.5,117.5,0.0,0.0,0.0
39898,20.5,118.5,0.0,0.0,0.0
39899,20.5,119.5,0.0,0.0,0.0
39900,20.5,120.5,0.0,0.0,0.0
39901,20.5,121.5,0.0,0.0,0.0
39902,20.5,122.5,0.0,0.0,0.0
39903,20.5,123.5,0.0,0.0,0.0
39904,20.5,124.5,0.0,0.0,0.0
39905,20.5,125.5,0.0,0.0,0.0
39906,20.5,126.5,0.0,0.0,0.0
39907,20.5,127.5,0.0,0.0,0.0
39908,20.5,128.5,0.0,0.0,0.0
39909,20.5,129.5,0.0,0.0,0.0
39910,20.5,130.5,0.0,0.0,
39911,20.5,131.5,0.0,0.0,
39912,20.5,132.5,0.0,0.0,
39913,20.5,133.5,0.0,0.0,
39914,20.5,134.5,0.0,0.0,
39915,20.5,135.5,0.0,0.0,
39916,20.5,136.5,0.0,0.0,
39917,20.5,137.5,0.0,0.0,
39918,20.5,138.5,0.0,0.0,
39919,20.5,139.5,0.0,0.0,
39920,20.5,140.5,0.0,0.0,
39921,20.5,141.5,0.0,0.0,
39922,20.5,142.5,0.0,0.0,
39923,20.5,143.5,0.0,0.0,
39924,20.5,144.5,0.0,0.0,
39925,20.5,145.5,0.0,0.0,
39926,20.5,146.5,0.0,0.0,
39927,20.5,147.5,0.0,0.0,
39928,20.5,148.5,0.0,0.0,
39929,20.5,149.5,0.0,0.0,
39930,20.5,150.5,0.0,0.0,
39931,20.5,151.5,0.0,0.0,
39932,20.5,152.5,0.0,0.0,
39933,20.5,153.5,0.0,0.0,
39934,20.5,154.5,0.0,0.0,
39935,20.5,155.5,0.0,0.0,
39936,20.5,156.5,0.0,0.0,
39937,20.5,157.5,0.0,0.0,
39938,20.5,158.5,0.0,0.0,
39939,20.5,159.5,0.0,0.0,
39940,20.5,160.5,0.0,0.0,
39941,20.5,161.5,0.0,0.0,
39942,20.5,162.5,0.0,0.0,
39943,20.5,163.5,0.0,0.0,
39944,20.5,164.5,0.0,0.0,
39945,20.5,165.5,0.0,0.0,
39946,20.5,166.5,0.0,0.0,
39947,20.5,167.5,0.0,0.0,
39948,20.5,168.5,0.0,0.0,
39949,20.5,169.5,0.0,0.0,
39950,20.5,170.5,0.0,0.0,
39951,20.5,171.5,0.0,0.0,
39952,20.5,172.5,0.0,0.0,
39953,20.5,173.5,0.0,0.0,
39954,20.5,174.5,0.0,0.0,
39955,20.5,175.5,0.0,0.0,
39956,20.5,176.5,0.0,0.0,
39957,20.5,177.5,0.0,0.0,
39958,20.5,178.5,0.0,0.0,
39959,20.5,179.5,0.0,0.0,
39960,21.5,-179.5,0.0,0.0,
39961,21.5,-178.5,0.0,0.0,
39962,21.5,-177.5,0.0,0.0,
39963,21.5,-176.5,0.0,0.0,
39964,21.5,-175.5,0.0,0.0,
39965,21.5,-174.5,0.0,0.0,
39966,21.5,-173.5,0.0,0.0,
39967,21.5,-172.5,0.0,0.0,
39968,21.5,-171.5,0.0,0.0,
39969,21.5,-170.5,0.0,0.0,
39970,21.5,-169.5,0.0,0.0,0.0
39971,21.5,-168.5,0.0,0.0,0.0
39972,21.5,-167.5,0.0,0.0,0.0
39973,21.5,-166.5,0.0,0.0,0.0
39974,21.5,-165.5,0.0,0.0,0.0
39975,21.5,-164.5,0.0,0.0,0.0
39976,21.5,-163.5,0.0,0.0,0.0
39977,21.5,-162.5,0.0,0.0,0.0
39978,21.5,-161.5,0.0,0.0,0.0
39979,21.5,-160.5,0.0,0.0,0.0
39980,21.5,-159.5,0.0,0.0,0.0
39981,21.5,-158.5,0.0,0.0,0.0
39982,21.5,-157.5,0.0,0.0,0.0
39983,21.5,-156.5,0.0,0.0,0.0
39984,21.5,-155.5,0.0,0.0,0.0
39985,21.5,-154.5,0.0,0.0,0.0
39986,21.5,-153.5,0.0,0.0,0.0
39987,21.5,-152.5,0.0,0.0,0.0
39988,21.5,-151.5,0.0,0.0,0.0
39989,21.5,-150.5,0.0,0.0,0.0
39990,21.5,-149.5,0.0,0.0,
39991,21.5,-148.5,0.0,0.0,
39992,21.5,-147.5,0.0,0.0,
39993,21.5,-146.5,0.0,0.0,
39994,21.5,-145.5,0.0,0.0,
39995,21.5,-144.5,0.0,0.0,
39996,21.5,-143.5,0.0,0.0,
39997,21.5,-142.5,0.0,0.0,
39998,21.5,-141.5,0.0,0.0,
39999,21.5,-140.5,0.0,0.0,
40000,21.5,-139.5,0.0,0.0,
40001,21.5,-138.5,0.0,0.0,
40002,21.5,-137.5,0.0,0.0,
40003,21.5,-136.5,0.0,0.0,
40004,21.5,-135.5,0.0,0.0,
40005,21.5,-134.5,0.0,0.0,
40006,21.5,-133.5,0.0,0.0,
40007,21.5,-132.5,0.0,0.0,
40008,21.5,-131.5,0.0,0.0,
40009,21.5,-130.5,0.0,0.0,
40010,21.5,-129.5,0.0,0.0,
40011,21.5,-128.5,0.0,0.0,
40012,21.5,-127.5,0.0,0.0,
40013,21.5,-126.5,0.0,0.0,
40014,21.5,-125.5,0.0,0.0,
40015,21.5,-124.5,0.0,0.0,
40016,21.5,-123.5,0.0,0.0,
40017,21.5,-122.5,0.0,0.0,
40018,21.5,-121.5,0.0,0.0,
40019,21.5,-120.5,0.0,0.0,
40020,21.5,-119.5,0.0,0.0,0.0
40021,21.5,-118.5,0.0,0.0,0.0
40022,21.5,-117.5,0.0,0.0,0.0
40023,21.5,-116.5,0.0,0.0,0.0
40024,21.5,-115.5,0.0,0.0,0.0
40025,21.5,-114.5,0.0,0.0,0.0
40026,21.5,-113.5,0.0,0.0,0.0
40027,21.5,-112.5,0.0,0.0,0.0
40028,21.5,-111.5,0.0,0.0,0.0
40029,21.5,-110.5,0.0,0.0,0.0
40030,21.5,-109.5,0.0,0.0,0.0
40031,21.5,-108.5,0.0,0.0,0.0
40032,21.5,-107.5,0.0,0.0,0.0
40033,21.5,-106.5,0.0,0.0,0.0
40034,21.5,-105.5,0.0,0.0,0.0
40035,21.5,-104.5,0.0,0.0,189.0
40036,21.5,-103.5,0.0,0.0,0.0
40037,21.5,-102.5,0.0,0.0,0.0
40038,21.5,-101.5,0.0,0.0,0.0
40039,21.5,-100.5,0.0,0.0,77.0
40040,21.5,-99.5,0.0,0.0,0.0
40041,21.5,-98.5,0.0,0.0,87.0
40042,21.5,-97.5,0.0,0.0,82.0
40043,21.5,-96.5,0.0,0.0,0.0
40044,21.5,-95.5,0.0,0.0,0.0
40045,21.5,-94.5,0.0,0.0,0.0
40046,21.5,-93.5,0.0,0.0,0.0
40047,21.5,-92.5,0.0,0.0,0.0
40048,21.5,-91.5,0.0,0.0,0.0
40049,21.5,-90.5,0.0,0.0,0.0
40050,21.5,-89.5,0.0,0.0,0.0
40051,21.5,-88.5,0.0,0.0,0.0
40052,21.5,-87.5,0.0,0.0,0.0
40053,21.5,-86.5,0.0,0.0,0.0
40054,21.5,-85.5,0.0,0.0,0.0
40055,21.5,-84.5,0.0,0.0,0.0
40056,21.5,-83.5,0.0,0.0,128.0
40057,21.5,-82.5,0.0,0.0,0.0
40058,21.5,-81.5,0.0,0.0,0.0
40059,21.5,-80.5,0.0,0.0,0.0
40060,21.5,-79.5,0.0,0.0,164.0
40061,21.5,-78.5,0.0,0.0,0.0
40062,21.5,-77.5,0.0,0.0,0.0
40063,21.5,-76.5,0.0,0.0,0.0
40064,21.5,-75.5,0.0,0.0,0.0
40065,21.5,-74.5,0.0,0.0,0.0
40066,21.5,-73.5,0.0,0.0,0.0
40067,21.5,-72.5,0.0,0.0,0.0
40068,21.5,-71.5,0.0,0.0,0.0
40069,21.5,-70.5,0.0,0.0,0.0
40070,21.5,-69.5,0.0,0.0,
40071,21.5,-68.5,0.0,0.0,
40072,21.5,-67.5,0.0,0.0,
40073,21.5,-66.5,0.0,0.0,
40074,21.5,-65.5,0.0,0.0,
40075,21.5,-64.5,0.0,0.0,
40076,21.5,-63.5,0.0,0.0,
40077,21.5,-62.5,0.0,0.0,
40078,21.5,-61.5,0.0,0.0,
40079,21.5,-60.5,0.0,0.0,
40080,21.5,-59.5,0.0,0.0,
40081,21.5,-58.5,0.0,0.0,
40082,21.5,-57.5,0.0,0.0,
40083,21.5,-56.5,0.0,0.0,
40084,21.5,-55.5,0.0,0.0,
40085,21.5,-54.5,0.0,0.0,
40086,21.5,-53.5,0.0,0.0,
40087,21.5,-52.5,0.0,0.0,
40088,21.5,-51.5,0.0,0.0,
40089,21.5,-50.5,0.0,0.0,
40090,21.5,-49.5,0.0,0.0,
40091,21.5,-48.5,0.0,0.0,
40092,21.5,-47.5,0.0,0.0,
40093,21.5,-46.5,0.0,0.0,
40094,21.5,-45.5,0.0,0.0,
40095,21.5,-44.5,0.0,0.0,
40096,21.5,-43.5,0.0,0.0,
40097,21.5,-42.5,0.0,0.0,
40098,21.5,-41.5,0.0,0.0,
40099,21.5,-40.5,0.0,0.0,
40100,21.5,-39.5,0.0,0.0,
40101,21.5,-38.5,0.0,0.0,
40102,21.5,-37.5,0.0,0.0,
40103,21.5,-36.5,0.0,0.0,
40104,21.5,-35.5,0.0,0.0,
40105,21.5,-34.5,0.0,0.0,
40106,21.5,-33.5,0.0,0.0,
40107,21.5,-32.5,0.0,0.0,
40108,21.5,-31.5,0.0,0.0,
40109,21.5,-30.5,0.0,0.0,
40110,21.5,-29.5,0.0,0.0,
40111,21.5,-28.5,0.0,0.0,
40112,21.5,-27.5,0.0,0.0,
40113,21.5,-26.5,0.0,0.0,
40114,21.5,-25.5,0.0,0.0,
40115,21.5,-24.5,0.0,0.0,
40116,21.5,-23.5,0.0,0.0,
40117,21.5,-22.5,0.0,0.0,
40118,21.5,-21.5,0.0,0.0,
40119,21.5,-20.5,0.0,0.0,
40120,21.5,-19.5,0.0,0.0,0.0
40121,21.5,-18.5,0.0,0.0,0.0
40122,21.5,-17.5,0.0,0.0,0.0
40123,21.5,-16.5,0.0,0.0,0.0
